"Line 1"
-4126.08,-1214.01,-2415.142
-4220.741,-1239.375,-2427.29
-4315.803,-1264.846,-2435.422
-4411.108,-1290.383,-2439.499
-6405.475,-1824.77,-2440.009
"Line 9"
-126.55,159.2,44.625
-329.4229,213.5595,-166.2541
-535.7876,268.8547,-373.4714
-781.0327,334.5678,-610.3378
-995.1481,391.9397,-808.946
-1212.917,450.2908,-1003.249
-1434.381,509.6315,-1193.023
-1659.572,569.9713,-1378.035
-1927.04,641.6391,-1587.539
-2160.384,704.1632,-1761.385
-2397.503,767.699,-1929.667
-2559.257,811.0408,-2034.988
-2684.294,844.5443,-2107.508
-2812.42,878.8753,-2173.997
-2987.805,925.8695,-2252.502
-3167.939,974.1362,-2318.471
-3305.766,1011.067,-2359.14
-3445.554,1048.523,-2391.853
-3634.3,1099.097,-2422.573
-3824.775,1150.135,-2438.073
-6405.24,1841.567,-2440.017
"Line 10"
-111.17,168.31,44.625
-259.6824,316.8225,-166.2553
-410.751,467.8911,-373.4734
-590.2822,647.4224,-610.3414
-747.0247,804.165,-808.9505
-906.442,963.5823,-1003.254
-1068.564,1125.704,-1193.03
-1233.415,1290.556,-1378.043
-1429.215,1486.356,-1587.547
-1600.034,1657.175,-1761.394
-1773.617,1830.758,-1929.675
-1892.027,1949.167,-2034.995
-1983.558,2040.698,-2107.514
-2077.35,2134.49,-2174.001
-2205.738,2262.879,-2252.505
-2337.602,2394.743,-2318.473
-2438.496,2495.637,-2359.141
-2540.826,2597.967,-2391.853
-2678.995,2736.136,-2422.573
-2818.429,2875.571,-2438.073
-4707.484,4764.625,-2440.017
"Line 11"
-95.59,177.07,44.625
-149.9495,379.9429,-166.2541
-205.2446,586.3076,-373.4714
-270.9577,831.5527,-610.3378
-328.3297,1045.668,-808.946
-386.6806,1263.438,-1003.249
-446.0214,1484.901,-1193.023
-506.3611,1710.092,-1378.035
-578.0289,1977.561,-1587.539
-640.553,2210.904,-1761.385
-704.0888,2448.023,-1929.667
-747.4306,2609.777,-2034.988
-780.934,2734.814,-2107.508
-815.265,2862.94,-2173.997
-862.2592,3038.325,-2252.502
-910.5259,3218.459,-2318.471
-947.4564,3356.286,-2359.14
-984.9124,3496.074,-2391.853
-1035.487,3684.82,-2422.573
-1086.524,3875.295,-2438.073
-1777.956,6455.76,-2440.017
"Line 12"
-80.93,168.89,44.625
-2.822808,460.3906,-221.098
87.22939,796.4707,-510.1728
169.2409,1102.542,-757.7097
263.7337,1455.195,-1024.782
349.7153,1776.084,-1251.31
437.5618,2103.932,-1466.89
538.5942,2480.991,-1695.437
630.3224,2823.326,-1885.348
735.6119,3216.272,-2083.128
830.9866,3572.216,-2243.994
854.7783,3661.008,-2280.077
878.8932,3751.006,-2312.8
903.3067,3842.119,-2342.031
927.9908,3934.241,-2367.645
952.914,4027.256,-2389.529
990.6711,4168.168,-2415.142
1016.036,4262.831,-2427.29
1041.507,4357.892,-2435.422
1067.044,4453.197,-2439.499
1601.432,6447.564,-2440.009
